5 1 100 2 0.00000001
-0.570575	4.1	22.8	7.8	2.6	1
-1.13511	0.5	16.1	11.7	6.3	1
-1.40636	6.9	13.9	7.8	3	1
-1.28653	0	15	5.6	1.6	2
-0.82879	1	14.4	8.3	1.7	1
-0.130665	9.1	13.9	10.6	1	1
0.581692	1	14.4	8.9	2.2	1
1.15651	0	15	6.7	1.8	5
0.753143	0	15.6	3.9	1.6	2
-1.41065	0	15.6	5	0.9	2
-1.39383	0	12.8	8.9	2.7	5
0.609292	0	14.4	8.9	1.7	5
0.987006	0	12.8	7.2	1.2	2
0.233246	0	10.6	7.8	1.4	2
-0.275153	0	10.6	7.8	2.4	2
-1.38352	0	11.7	8.3	2.5	2
-1.41327	0	14.4	7.2	1.9	2
-0.0760401	0	12.8	6.1	0.4	2
-0.636611	0	10	6.1	0.6	2
-0.658254	0	12.2	7.8	1.8	2
0.793899	0	11.7	8.3	2.7	2
-1.07834	1.8	13.9	8.3	4.4	1
-1.07834	0	14.4	7.2	5.1	2
-1.06243	0	13.3	3.3	2.2	2
-1.02967	0.5	15	5.6	3.9	1
-1.153	0.3	14.4	10.6	2.2	1
1.17035	1.3	17.8	11.7	1.4	1
1.41146	12.7	14.4	8.3	7.9	1
1.29154	0.5	12.2	4.4	2.4	1
0.818897	0	10.6	3.9	1.6	4
0.142781	2.5	13.3	7.2	3.1	1
-0.592765	3.8	12.8	7.8	1.7	1
-1.14946	30	11.1	10	7.2	1
-1.40871	0	13.3	7.2	4.1	2
-1.27623	1.8	11.1	5	1.4	1
-0.808942	0	11.1	8.3	4.4	2
-0.106407	0	16.1	6.1	2.6	5
0.603794	4.1	15.6	8.9	2.2	1
1.17035	0	13.9	10.6	3.8	2
0.773636	1.3	11.1	6.1	1.1	1
-1.41217	3	10.6	7.2	6	1
-1.3895	0	10	5	4.6	2
0.565001	5.3	11.7	7.2	5.4	1
0.951558	26.2	12.8	9.4	3.9	1
0.28112	1	13.3	4.4	5.1	1
-0.227241	0	7.8	1.7	4.3	2
-1.39279	0	7.8	-0.5	3.6	2
-1.41405	0	9.4	0	4.6	2
-0.148834	0	11.1	1.1	2.6	2
-0.700949	0	11.7	0.6	0.9	5
-0.721988	0	12.2	2.2	0.5	2
0.853254	0	12.2	2.8	1	2
-1.02967	0	14.4	5.6	1.3	2
-1.02967	0	11.7	3.3	0.7	2
-1.01283	0.5	9.4	5	2.1	1
-0.978252	2.3	11.1	7.2	3.9	1
1.18384	3	13.3	7.8	8.8	1
1.41277	4.6	7.8	1.7	3.5	1
1.28143	0	5	-0.5	5.6	2
0.798928	0	4.4	-2.1	1.6	2
0.11854	0	1.1	-4.9	2.6	2
-0.614779	0	1.1	-4.3	4.7	2
-1.16348	0	0	-7.1	3.1	2
-1.41065	0	2.2	-6.6	2.2	2
-1.26555	0	1.1	-4.9	1.3	2
-0.788855	0	5.6	0.6	1.5	2
-0.0821167	0	5	-1.6	0.8	2
0.625718	6.9	5.6	-0.5	2.3	1
1.18384	0.5	9.4	5.6	2.9	1
0.793899	0	9.4	6.1	3.7	2
-1.41327	1.3	11.7	8.3	3.9	1
-1.38477	0.3	10	4.4	1	1
0.520041	0	8.3	4.4	2.7	2
0.914983	1.3	7.8	2.2	2.8	1
0.328662	0	5	0	2.1	2
-0.179059	5.6	8.3	0.6	3.7	3
-1.4004	5.6	8.9	5.6	2.3	1
-1.41107	10.7	10.6	8.3	4	1
-0.221232	1.5	11.7	6.1	5.9	1
-0.763418	0	8.3	2.8	1.7	2
-0.783796	0	6.7	1.7	0.8	2
0.910333	0	6.7	0.6	0.5	2
-0.978252	0.3	8.9	0	2.1	1
-0.978252	0	9.4	3.3	1.3	2
-0.960528	0	7.2	1.7	1.1	2
-0.92423	0.3	8.9	4.4	2.6	1
-1.06243	0.5	8.3	5	1.7	1
1.01707	0	7.2	3.3	1.2	2
1.37549	4.1	10.6	6.1	3.2	1
1.37114	1.5	8.9	2.8	2.6	1
1.00429	0	7.8	0.6	2.7	5
0.381678	0	8.3	-0.5	3.7	2
-0.364065	0.3	7.8	-0.5	2.6	1
-0.991356	12.2	8.3	5	1.6	1
-1.36655	9.7	10	7.2	4.6	1
-1.36173	5.8	9.4	5.6	6.3	1
-0.995687	4.3	12.8	8.3	7	1
-0.346393	21.3	14.4	7.2	8.8	1
0.375814	1.5	11.1	5.6	8.1	1
1.01707	0	10.6	10	7.1	2
0.559417	0	11.1	7.2	1.3	2
-1.37827	0	11.1	5.6	2.5	2
-1.41405	0	6.7	4.4	2.7	2
0.969426	0	5.6	2.8	2.3	2
1.24884	0	9.4	0.6	2.2	2
-0.20318	0	6.1	3.3	2.5	2
-0.685033	0	10	2.8	2.2	2
-1.22828	0	10	1.7	1.5	2
-1.24016	0.5	9.4	5.6	2.6	1
0.565001	0	10	2.8	5.2	5
-0.00304307	0	12.8	1.1	1.9	2
-0.0273859	0	12.2	1.1	0.8	2
0.209201	0	8.3	0.6	1.3	2
-1.3681	0	9.4	1.7	1.3	2
-1.3681	8.9	11.1	6.1	1.6	1
-1.36173	21.6	11.1	7.2	3.4	1
-1.34779	0	8.3	6.1	6.4	2
-1.39383	2.3	7.8	5.6	2.6	1
1.03383	2	7.8	2.8	0.8	1
1.38095	0	8.9	1.1	2.5	2
1.36497	0	5	0	4.3	2
0.987006	0	2.8	-2.1	4.7	2
0.358181	0	-0.5	-5.5	6.6	2
-0.387534	0	-1.6	-6	4.5	2
-1.00857	0	3.3	-4.9	4.2	2
-1.37261	5.1	5.6	-0.5	4.6	3
-1.35496	0.5	3.9	0	2.4	1
-0.978252	18.3	10	2.2	4.7	1
-0.322739	17	12.2	5.6	3.8	1
0.399226	4.6	12.2	7.2	6.4	1
1.03383	1.8	12.8	7.8	6.3	1
0.581692	9.4	11.7	6.1	6.4	1
-1.38352	11.7	11.1	5	5.1	1
-1.41348	26.4	9.4	3.9	7.9	1
0.933409	14.5	8.3	4.4	5.5	1
1.22525	15.2	8.9	5	6.2	1
-0.154885	1	8.3	3.9	6	1
-0.64204	3	10	5.6	6.9	1
-1.25168	2.8	6.7	3.9	2.9	1
-1.2736	2.5	5.6	2.8	3.1	1
0.497326	6.1	7.2	3.9	2.6	1
-0.0760401	13	6.7	3.3	3.2	1
-0.100337	0.3	12.2	3.9	4.5	1
0.28112	0	13.9	5.6	2.5	2
-1.34779	0	12.8	4.4	2.3	2
-1.34779	0	14.4	4.4	5.9	2
1.05029	0.5	7.2	4.4	4.7	1
1.38599	19.1	11.1	2.8	5.7	1
1.3584	10.7	14.4	8.9	5.1	1
0.969426	16.5	13.9	7.8	3.9	1
0.334578	46.7	15.6	10.6	3.9	1
-0.410889	3	13.3	10	6.2	1
-1.02549	0	15.6	8.9	4.2	2
-1.37827	32.3	12.8	6.7	2.7	1
-1.34779	4.3	15	9.4	4.3	1
-0.960528	18.8	12.2	6.1	2.2	1
-0.298991	0	14.4	4.4	2.3	5
0.42252	0	16.1	3.3	1.9	5
1.05029	0.5	13.9	5	2.5	1
0.603794	6.9	14.4	8.3	6.1	1
-1.38836	8.1	16.7	4.4	3	1
-1.41248	27.7	10.6	4.4	3.8	1
0.896285	0.3	10	2.8	3.2	1
1.20022	0	10	3.3	1.6	2
-0.106407	0.5	11.1	3.3	5.1	1
-0.598285	0	11.1	1.7	3	2
-1.2736	0	10.6	2.8	3.8	2
-1.30363	0	11.1	1.1	1.8	2
0.428325	0	12.8	4.4	3.3	2
-0.148834	0	18.9	2.8	2.2	2
-0.17302	4.1	13.9	6.7	4.4	1
0.35229	3.6	11.1	5.6	2.4	1
-1.32388	0.3	12.2	6.7	2.8	1
-1.32388	22.1	11.7	7.2	3.9	1
-1.31513	14	11.7	7.2	5.1	1
-1.29645	0	11.1	5	5.1	2
-1.36173	0	15.6	2.2	3.8	2
1.06643	0	14.4	6.7	2.8	2
1.39062	0	14.4	5.6	4.2	2
1.35143	2.5	13.3	6.1	3.9	1
0.951558	0	12.8	6.1	4.7	2
0.310876	4.6	11.7	7.8	4.3	1
-0.434121	0	13.9	8.3	2.6	2
-1.0421	0	21.1	9.4	2.5	2
-1.38352	4.6	15.6	8.3	4.2	1
-1.34022	0	14.4	6.7	2.9	2
-0.942518	0	15	6.7	3.6	2
-0.275153	0	17.2	5	2.8	2
0.445689	0	16.1	7.8	4.4	2
1.06643	0	20.6	5.6	3.1	2
0.625718	0	20	5.6	2.6	2
-1.39279	0.5	14.4	7.8	4	1
-1.41107	10.9	11.1	8.9	4.6	1
0.858099	18.5	11.7	7.2	4.7	1
1.17376	0	14.4	5.6	3.8	2
-0.0578022	13.7	11.7	5.6	4.7	1
-0.553822	0	15.6	5.6	2.7	2
-1.294	5.1	17.2	7.8	2.5	1
-1.33019	14.2	12.2	5	4.2	1
0.358181	8.9	11.7	6.1	5	1
-0.221232	12.4	13.9	6.1	5.3	1
-0.245243	0	14.4	5.6	2.3	2
0.42252	3.3	15	5.6	3.9	1
-1.29645	6.9	11.1	6.1	5.8	1
-1.29645	0	16.1	4.4	2.6	2
-1.28653	0	25	9.4	2.3	2
-1.26555	0	27.8	9.4	3.9	2
1.08226	0	29.4	11.1	3	2
1.39485	0	18.3	10.6	4.7	2
1.34405	33.3	15	8.9	3.4	1
0.933409	16	14.4	8.9	4.2	1
0.287083	5.1	15.6	9.4	3.8	1
-0.457225	0	16.7	8.3	2.6	2
-1.0584	0	18.3	7.2	1.7	2
-1.38836	13.7	13.9	9.4	3.4	1
-1.33225	2	13.3	7.2	5.6	1
-0.92423	0.5	15.6	7.2	2.1	1
-0.251234	0	18.9	8.3	1.7	2
0.468726	0	24.4	9.4	2.7	2
1.08226	0	26.7	12.8	3.8	2
0.647456	0	27.8	13.3	3.3	2
-1.3968	0	26.7	12.8	3	2
-1.40924	0	20	11.7	4.1	2
0.818897	0	20	11.7	3.2	2
1.14591	0	20	10.6	3.2	2
-0.00912915	0	21.1	10	2.2	2
-0.508702	0	22.2	10	2.7	2
-1.31288	0	20	10.6	1.7	2
-1.35321	0	24.4	11.7	2.5	2
0.287083	3.8	20	12.8	4	1
-0.293039	0	18.3	11.1	2.4	2
-0.316811	5.6	15	10.6	1.4	1
0.491624	0	18.3	11.1	4.5	2
-1.26555	0	20	10	2.5	2
-1.26555	0	18.9	10	3.4	2
-1.2545	0	18.9	11.1	4.3	2
-1.23128	0	20.6	8.9	4.5	2
-1.31513	0	23.3	10	2.2	2
1.09777	0	22.2	10.6	2.3	2
1.39865	0	23.3	11.1	2.4	2
1.33628	0	18.3	11.1	3.2	2
0.914983	0	19.4	10	2.6	2
0.263203	0	22.2	10	2.4	2
-0.480193	0	25	10.6	3.2	2
-1.07439	0	24.4	13.3	3.1	2
-1.39279	0	23.3	12.2	2.1	2
-1.32388	0	21.1	13.3	3.6	2
-0.905667	0	20	12.2	2.9	2
-0.227241	0	23.9	11.1	2.7	2
0.491624	1.8	21.7	12.2	4	1
1.09777	6.4	15.6	11.1	5	1
0.669003	0	17.8	11.7	3.2	2
-1.4004	0.5	18.3	10	3.6	1
-1.40699	3.6	17.8	8.9	2.4	1
0.778723	1.3	17.8	10	3	1
1.1167	0	18.9	11.1	2.7	2
0.0395548	0.8	25.6	11.7	3.7	1
-0.46298	0.3	20	10	3.4	1
-1.33019	0	22.2	10.6	3.6	2
-1.37261	0	25	11.1	2.7	2
0.215219	0	25	13.3	2.5	2
-0.364065	0	24.4	14.4	2.5	2
-0.387534	0	26.1	13.9	2.4	2
0.559417	0	21.1	14.4	4.1	2
-1.23128	1.8	21.1	13.9	4.5	1
-1.23128	2.3	20	13.3	4.3	1
-1.21913	0	20.6	12.8	3.2	2
-1.19373	0	25.6	12.8	4.4	2
1.11296	0	34.4	15.6	3.5	2
1.40205	0	27.2	14.4	3.6	2
1.32811	0	21.7	13.9	3.1	2
0.896285	0	23.9	13.9	3.6	2
0.239246	0	24.4	13.3	2.2	5
-0.503019	0	28.9	15	3	2
-1.09006	0	27.2	17.8	4.1	5
-1.3968	0	30	15.6	3.5	2
-1.31513	0	26.7	13.9	2.3	2
-0.886837	0	28.9	12.8	2.2	5
-0.20318	0	31.1	15	2.2	2
0.514376	0	32.2	16.7	2.2	2
1.11296	0	29.4	15	2.6	2
0.690351	0	27.8	15	2.8	2
-1.40359	0	31.1	13.9	2.3	2
-1.40432	0	31.1	14.4	2.4	2
0.737627	0	26.7	13.9	3.7	2
1.08617	0	23.9	11.7	2.8	2
0.0881918	0	25.6	15	5.4	5
-0.416708	0	19.4	14.4	2.8	2
-1.34593	0	23.9	13.3	2.2	2
-1.38836	0.3	21.1	13.3	1.1	1
0.142781	19.3	18.9	13.3	3.3	1
-0.434121	0	20.6	12.8	4.7	2
-0.457225	0	22.8	12.2	2.7	2
0.625718	0	26.1	13.3	3.6	2
-1.19373	0	28.3	15	4.1	2
-1.19373	0	30.6	15	3.7	2
-1.1805	0	30	15.6	2.8	2
-1.153	0	29.4	14.4	3.4	2
-1.2545	0	30.6	17.8	4.1	2
1.12781	0	28.9	15	3.3	2
1.40503	0.5	29.4	15.6	1.7	1
1.31955	0	31.7	14.4	2.6	2
0.877322	0	32.8	16.1	2.6	2
0.215219	0	25	13.9	2.7	2
-0.525696	0	26.1	15	2.2	5
-1.10541	0	25.6	13.3	2.4	5
-1.4004	0	25.6	13.3	2.9	2
-1.30598	0	27.2	15.6	4.1	2
-0.867743	0	30.6	13.9	3.4	2
-0.179059	0.5	35.6	17.8	2.6	1
0.536976	12.7	27.2	17.2	3.1	1
1.12781	21.6	23.3	15	2.7	1
0.711495	0	21.1	17.2	0.6	2
-1.40636	1	24.4	16.7	1.5	1
-1.40124	0	25.6	15.6	2.2	2
0.695656	0	27.8	15	2.8	2
1.05435	0	29.4	15.6	3.3	2
0.136724	0	27.2	15.6	2.4	2
-0.369943	0	21.7	13.9	3.6	2
-1.36008	0	21.1	11.1	1.7	2
-1.4004	0	23.9	13.3	2.9	2
0.0699621	0	27.8	13.9	2	2
-0.503019	0	25	13.3	2.3	2
-0.525696	0	28.9	14.4	2	2
0.690351	0	31.1	15.6	1.8	2
-1.153	0	28.9	16.1	1.6	2
-1.153	0	23.3	14.4	2.3	2
-1.13873	0	22.8	15	3.4	2
-1.10919	8.4	17.8	15	2.2	1
-1.21913	1.3	21.1	13.9	1.9	1
1.14233	0	23.3	12.8	2.5	2
1.40759	3	20	13.9	4.3	1
1.3106	0	20.6	12.8	2.7	2
0.858099	0	23.9	11.1	3.1	5
0.191127	0	27.8	13.9	6.5	5
-0.548217	0	32.2	15	2.9	2
-1.12043	0	28.3	13.3	2.1	2
-1.40359	0	21.1	13.3	2.8	2
-1.29645	0	21.7	13.3	2.3	2
-0.848392	0	22.2	12.2	3.9	2
-0.154885	0	24.4	12.8	5.3	2
0.559417	0	24.4	12.8	5.9	2
1.14233	0	28.3	10	4.2	2
0.732427	0	30	11.7	1.8	2
-1.40871	0	30.6	12.2	1.2	2
-1.39774	0	22.2	13.9	2.8	2
0.652861	0.5	22.8	14.4	2.3	1
1.02128	0.3	19.4	15	3.1	1
0.185095	0	23.9	16.1	2.8	2
-0.322739	0	24.4	14.4	4.4	5
-1.37261	0	26.1	12.8	3	2
-1.40871	0.3	22.2	15	2.1	1
-0.00304307	18.3	18.9	14.4	2.5	1
-0.570575	20.3	18.9	14.4	2.7	1
-0.592765	4.3	21.7	14.4	2.5	1
0.753143	8.9	20	13.9	3.3	1
-1.10919	0	20.6	11.7	3.2	5
-1.10919	0	18.9	12.2	2	5
-1.09393	0.8	16.7	11.1	3.5	1
-1.06243	0	19.4	12.2	2.6	2
1.15651	0	18.3	11.1	2.1	2
1.40973	0	19.4	10	2	2
1.30126	0	22.2	8.9	1	2
0.838622	0	21.7	12.2	1.2	2
0.166978	0	23.9	11.7	1.4	5
-0.570575	0	25.6	13.3	2.5	5
-1.13511	0	18.9	13.9	1	5
-1.40636	0	20.6	12.8	1.8	5
-1.28653	0	17.2	11.1	1	5
-0.82879	0.3	18.3	10	3.8	1
-0.130665	7.4	18.3	11.7	3.5	1
0.581692	0	17.8	11.7	2.1	2
1.15651	7.6	21.1	10	3.1	1
0.753143	7.1	16.7	11.7	2.2	1
-1.41065	8.6	16.1	11.7	4.7	1
-1.39383	0	20.6	11.1	3.3	2
0.609292	3.3	16.7	11.7	3	1
0.987006	15	19.4	13.9	1.9	1
0.233246	0	22.2	12.8	3.2	2
-0.275153	11.7	16.1	12.2	3.1	1
-1.38352	1	16.1	11.7	4.7	1
-1.41327	32	15.6	11.7	5	1
-0.0760401	9.4	14.4	8.3	4.6	1
-0.636611	4.1	14.4	8.9	3.2	1
-0.658254	6.1	16.7	8.3	5.4	1
0.813927	1.5	12.8	7.8	5	1
-1.06243	0.8	15.6	6.7	2.4	1
-1.06243	12.7	15	9.4	3.9	1
-1.0462	0.5	16.7	11.7	3.1	1
-1.01283	25.4	15.6	11.1	3.2	1
-1.13873	17	12.8	8.3	2	1
1.17035	0	11.1	7.2	1.2	5
1.41146	1.8	13.3	7.2	2.9	1
1.29154	10.9	13.9	11.1	4.8	1
0.818897	4.1	14.4	10.6	3.3	1
0.142781	4.8	15	10.6	2.1	1
-0.592765	4.1	16.7	10.6	6.7	1
-1.14946	0	14.4	7.2	2.3	2
-1.40871	0	12.8	3.9	0.8	5
-1.27623	5.1	13.3	7.8	3	1
-0.808942	0	11.1	5.6	3.9	2
-0.106407	0	7.8	1.1	7.7	2
0.603794	0	6.7	0	7.6	2
1.17035	0	7.2	0.6	4.7	2
0.773636	0	7.2	-2.1	4.5	2
-1.41217	0	8.3	-1.6	4.2	2
-1.3895	0	9.4	-2.1	4.2	2
0.565001	0	10.6	-2.1	1.9	2
0.951558	0	7.2	-0.5	0.9	2
0.28112	0	11.1	2.2	1.9	2
-0.227241	3.6	11.1	5.6	2.1	1
-1.39279	15.2	11.1	8.3	4.7	1
-1.41405	0.5	9.4	6.7	4.7	1
-0.148834	11.9	12.8	5.6	5.1	1
-0.700949	1.3	11.7	4.4	3.8	1
-0.721988	18.3	13.9	9.4	4.5	1
0.872541	0.3	15	12.2	3.9	1
-1.01283	3.3	14.4	11.7	6.6	1
-1.01283	34.3	12.8	3.3	5.8	1
-0.995687	3.6	4.4	-4.3	5.3	3
-0.960528	0	2.8	-4.9	4.4	2
1.18384	0	4.4	-3.2	2.2	2
1.41277	0	5.6	-3.2	5.7	5
1.28143	0	10	0	3.6	2
0.798928	0.8	8.3	3.9	1.1	1
0.11854	3	12.8	6.7	3.1	1
-0.614779	7.4	11.7	7.8	3.6	1
-1.16348	0	14.4	6.1	2.8	2
-1.41065	9.1	14.4	8.9	4.2	1
-1.26555	9.9	16.1	10.6	5.1	1
-0.788855	13	18.9	10	6.7	1
-0.0821167	6.9	14.4	8.3	6.4	1
0.625718	0	11.1	7.2	3.7	2
1.18384	0	10	3.9	1.1	5
0.793899	0	12.8	1.7	3.5	5
-1.41327	0	12.2	6.7	5.9	2
-1.38477	0	10	8.3	4	2
0.520041	2.8	8.9	6.1	1.6	1
0.914983	13	9.4	6.7	3.1	1
0.328662	3	11.1	7.2	4.3	1
-0.179059	19.6	12.8	6.7	5.5	1
-1.4004	0	12.8	10	5.2	2
-1.41107	0	10.6	6.1	1.5	2
-0.221232	20.6	12.2	5	3.8	1
-0.763418	5.3	7.2	3.9	1.8	1
-0.783796	0	7.8	2.8	2.2	5
0.928828	0	5.6	1.7	1.2	5
-0.960528	3.3	9.4	4.4	4.9	1
-0.960528	4.1	6.7	2.8	1.8	1
-0.942518	0	6.1	0.6	4.3	5
-0.905667	0	3.3	-2.1	3.6	2
-1.0462	0	3.3	-2.7	3	2
1.01707	0	5.6	-3.2	1.2	2
1.37549	1.5	5.6	0	2.3	1
1.37114	0	5	1.7	1.7	5
1.00429	10.2	10.6	3.3	4.5	1
0.381678	8.1	12.2	9.4	6.4	1
-0.364065	0	12.2	6.1	1.3	5
-0.991356	0	7.8	5.6	1.6	5
-1.36655	0	7.8	1.7	2.6	5
-1.36173	0.3	10	3.3	0.6	1
-0.995687	5.8	7.8	6.1	0.5	1
-0.346393	1.5	9.4	7.2	1.1	1
0.375814	0	11.1	4.4	1.6	5
1.01707	0	9.4	2.8	2.7	5
0.559417	0	6.1	0.6	2.8	5
-1.37827	9.7	7.8	1.1	3.2	1
-1.41405	0	11.7	5.6	4.5	5
0.969426	26.2	13.3	3.3	2.8	1
1.24884	21.3	13.9	7.2	6.6	1
-0.20318	0.5	10	6.1	2.8	1
-0.685033	0	10	3.3	3	5
-1.22828	0	7.2	-0.5	1.3	5
-1.24016	0.8	9.4	6.1	1.3	1
0.565001	5.8	12.2	8.3	2.6	1
-0.00304307	0.5	14.4	11.1	3.3	1
-0.0273859	0	17.2	7.2	1.4	5
0.233246	0	16.1	6.1	2.2	5
-1.36173	0.8	11.1	8.3	2	1
-1.36173	0	12.2	5	1.8	5
-1.35496	0	12.2	3.3	2.9	2
-1.34022	0	8.3	1.1	0.8	5
-1.3895	0	7.2	3.3	1.9	5
1.03383	1.5	9.4	4.4	2.6	1
1.38095	7.4	11.1	5	4	1
1.36497	1.3	10	5.6	1.9	1
0.987006	8.4	10.6	4.4	1.7	1
0.358181	26.2	13.3	8.3	4.6	1
-0.387534	17.3	14.4	10	4.5	1
-1.00857	23.6	12.2	9.4	4.6	1
-1.37261	3.6	15	8.3	3.9	1
-1.35496	6.1	13.3	8.3	2.5	1
-0.978252	0.3	12.8	8.3	4	1
-0.322739	0	12.8	5.6	1	5
0.399226	1	16.7	9.4	2.1	1
1.03383	0	15.6	6.7	1.7	5
0.581692	0.3	14.4	6.7	2.9	1
-1.38352	0	12.2	3.9	4.8	2
-1.41348	0	15	5.6	6.6	5
0.933409	0	16.1	4.4	4	2
1.22525	0	12.2	4.4	2.6	2
-0.154885	4.6	10.6	8.3	2.2	1
-0.64204	0.8	11.1	7.2	0.9	1
-1.25168	0	12.2	5.6	4.5	2
-1.2736	0	11.7	3.3	4.2	2
0.497326	0	12.8	0.6	1.4	2
-0.0760401	0	11.1	2.2	1.5	2
-0.100337	4.1	10	6.7	1	1
0.304936	9.4	11.7	7.8	1.4	1
-1.34022	18.3	10	6.7	4	1
-1.34022	0	12.2	3.3	5.1	2
1.05029	0	11.1	1.1	2.2	2
1.38599	0	11.1	4.4	4.8	2
1.3584	0	10.6	0	2.1	2
0.969426	0	12.8	-0.5	1.8	2
0.334578	0	13.3	2.8	1.3	2
-0.410889	0	15	3.3	1.4	2
-1.02549	0	16.7	3.9	2.7	5
-1.37827	0	17.2	3.9	1.7	5
-1.34779	0	14.4	4.4	1.8	5
-0.960528	0.8	13.3	5	2.6	1
-0.298991	2.5	14.4	8.9	3.1	1
0.42252	0	17.8	9.4	3.2	2
1.05029	2	17.2	7.8	2.2	1
0.603794	17	13.9	9.4	3.8	1
-1.38836	55.9	10.6	6.1	4.2	1
-1.41248	1	13.9	6.1	3	1
0.896285	0.8	13.3	4.4	2.6	1
1.20022	0	15.6	7.2	2.5	2
-0.106407	0	15.6	8.3	1.9	2
-0.598285	4.1	13.9	8.9	1.9	1
-1.2736	3.8	13.3	8.3	4.7	1
-1.30363	1	11.7	6.1	2.3	1
0.428325	8.1	11.1	5.6	2.8	1
-0.148834	7.6	12.8	6.1	3.9	1
-0.17302	5.1	14.4	7.2	4.4	1
0.375814	0	20.6	10	2.2	2
-1.31513	1	18.3	8.9	4	1
-1.31513	0	15.6	9.4	5.7	2
-1.30598	0	15.6	8.9	3	2
-1.28653	1.8	17.8	10.6	2.9	1
-1.35496	1	12.8	6.1	4.2	1
1.06643	5.1	12.8	5.6	3.2	1
1.39062	0	13.3	5.6	2.4	2
1.35143	1.5	11.1	5	3.6	1
0.951558	0	12.8	3.9	1.7	2
0.310876	0	16.7	2.8	2.4	2
-0.434121	1	13.9	6.7	3.5	1
-1.0421	0.5	14.4	6.7	3.9	1
-1.38352	0	17.2	6.1	1.7	2
-1.34022	0	17.2	6.1	2.3	2
-0.942518	10.9	13.9	7.8	4.6	1
-0.275153	0	11.7	5.6	6.5	2
0.445689	0	13.3	5.6	3.6	2
1.06643	14	11.7	3.9	3.6	1
0.625718	3.3	11.7	2.8	3.3	1
-1.39279	0	13.9	3.3	2.4	2
-1.41107	0	17.8	3.9	3.1	2
0.858099	0	18.9	6.1	3.6	2
1.17376	0	18.9	8.3	3.9	2
-0.0578022	0	21.1	8.3	3.6	2
-0.553822	0	22.8	7.8	2.6	2
-1.294	5.6	17.2	6.7	3.4	1
-1.33019	0	15.6	5	2.3	2
0.358181	3	12.2	6.7	4.1	1
-0.221232	3.3	12.2	6.1	5	1
-0.245243	1.3	13.3	5.6	3	1
0.445689	0	15.6	4.4	2.7	5
-1.28653	0.3	25	10.6	2.3	1
-1.28653	1.8	15.6	8.9	4.3	1
-1.27623	0	16.1	7.2	4.7	2
-1.2545	0	17.2	7.8	2.1	2
1.08226	0	18.3	8.9	3.7	2
1.39485	0	18.3	7.8	3.7	2
1.34405	0	20.6	7.8	2.6	2
0.933409	0	17.2	7.2	5.2	2
0.287083	6.1	14.4	7.2	5.1	1
-0.457225	0	16.7	7.2	2.6	5
-1.0584	0	20.6	6.1	3	2
-1.38836	0	23.9	8.3	3	2
-1.33225	0	26.7	9.4	2.6	2
-0.92423	0	19.4	11.1	2.8	2
-0.251234	0	13.9	10	2.5	5
0.468726	4.3	15.6	10.6	3.3	1
1.08226	4.1	12.2	10	2.8	1
0.647456	0.3	17.8	9.4	2	1
-1.3968	0	20	9.4	2.8	5
-1.40924	0	15.6	11.1	3	2
0.818897	0	19.4	10.6	2.1	2
1.14591	0	25.6	12.2	3	2
-0.00912915	0	21.7	11.7	2.6	2
-0.508702	0	23.3	10.6	1.8	5
-1.31288	0	25.6	11.7	2.1	2
-1.35321	0	16.7	11.7	3.7	2
0.287083	0	16.1	11.7	2.6	2
-0.293039	0	17.8	11.1	2.7	2
-0.316811	0	15.6	11.1	2.7	2
0.514376	0	21.7	11.7	2.1	2
-1.2545	0	24.4	11.7	1.8	2
-1.2545	0	27.8	12.2	2.1	2
-1.24308	0	26.1	12.8	2.5	2
-1.21913	0	22.8	10	2.5	2
-1.30598	0	25	11.7	2.2	2
1.09777	4.6	16.1	11.7	3.4	1
1.39865	0.5	17.8	12.8	5	1
1.33628	0	20	11.7	3	2
0.914983	0	22.8	11.7	3.9	2
0.263203	0	26.7	12.8	4.3	2
-0.480193	0	29.4	13.3	2.6	2
-1.07439	0	31.1	15.6	3.2	2
-1.39279	0	30.6	14.4	3.5	2
-1.32388	0	28.9	14.4	2.7	2
-0.905667	0	25.6	11.1	3	2
-0.227241	0	24.4	11.1	3.5	2
0.491624	0	20	11.7	2.3	2
1.09777	0	23.9	9.4	2.6	2
0.669003	0	27.8	11.7	3.7	2
-1.4004	0	30	16.1	3.5	4
-1.40699	0	22.8	11.1	3	2
0.778723	0	25	11.1	3.1	2
1.1167	0	24.4	13.9	3	2
0.0395548	0.5	23.9	13.3	3.2	1
-0.46298	0	25	12.8	4.3	2
-1.33019	0	25.6	13.9	3.4	2
-1.37261	0	25	12.8	2.4	2
0.215219	0	26.1	11.7	2.4	2
-0.364065	0	25.6	16.1	2.6	2
-0.387534	0	30.6	15.6	3	2
0.581692	0	31.7	17.8	4.7	2
-1.21913	0	33.3	17.2	3.9	2
-1.21913	0.3	28.3	18.3	2.1	1
-1.20661	0	28.9	17.2	2.7	2
-1.1805	0	30.6	15	3.4	5
1.11296	0	32.2	17.2	4.3	2
1.40205	0	33.9	17.8	3.4	2
1.32811	0	33.3	17.8	2.6	2
0.896285	0	33.3	15	2.9	2
0.239246	0	32.8	16.7	2.1	2
-0.503019	0	29.4	15.6	3.2	4
-1.09006	0	27.2	13.9	2.4	2
-1.3968	0	30	14.4	1.9	4
-1.31513	0	28.9	14.4	3.4	2
-0.886837	0	21.1	16.7	3.7	2
